id,product_id,name,sku,parent_sku,brand,picklist_tag,category_ids,category_tag,parent_category,category_hierarchy,price,barcode,sync_required,quantity,qty_sold,url_key,short_description,description,image,additional_images,out_of_stock_at,in_stock_at,days_out_of_stock,days_in_stock,picking_mode,created_at,updated_at,kokon_pharmacy_qty,bahadurabad_qty,malir_qty,korangi_qty,last_order_date,last_order_date_display
641,940,Young's Chicken Spread 500ml Pouch,IC-1000202,,Young's,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,750.0,8964000061541,0,0,,young-s-chicken-spread-500ml-pouch,"<h3 class=""list__product--title"">Product Highlights:</h3><ul class=""list__product--listings""><li>Delicious spread with tasty chunks of chicken</li><li>Goes well with bread, chapatti, and parathas</li><li>Made from 100% halal and high quality ingredients <",<p>Young’s ends your snack time worries with a solution that you can just spread over a toast. Young’s chicken Spread 500ml contains delicious chunks of chicken mixed in a mayonnaise-like dip. Spread it between two slices of bread and you have a tasty and,/1/0/1000202-1.jpg,/1/0/1000202-2.jpg,2026-07-08 21:10:23,2026-07-05 09:00:13,0,0,Naheed Super Market,2024-03-26 05:42:40,2026-07-08 21:10:23,0,1,4,0,2026-07-08 09:17:11,2026-07-08 09:17:11
642,941,"Young's Mayonnaise, 2-Liter Pouch",IC-1093475,,Young's,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,1065.0,8964000061138,0,0,,young-s-mayonnaise-2-liter-pouch,"<h3 class=""list__product--title"">Product Highlights:</h3><ul class=""list__product--listings""><li>Highest quality mayonnaise with great taste</li><li>Can be used in various recipes</li><li>Can be used as a simple mayo dip</li><li>All ingredients are 100% h","<p>Young’s mayonnaise 2KG pouch is the perfect choice for any snack lover. It is the country’s most beloved mayonnaise available in the market. Made from the finest ingredients, it tastes delicious however you choose to use it. You can use it as a salad d",/1/0/1093475-rpl-1.jpg,"/1/0/1093475-1.jpg,/1/0/1093475-2.jpg",2026-07-08 21:10:23,2026-07-02 21:10:22,0,0,Naheed Super Market,2024-03-26 05:42:40,2026-07-08 21:10:23,0,0,14,0,2026-07-03 17:10:46,2026-07-03 17:10:46
643,942,Young's Chicken Spread 1Ltr Pouch,IC-1098140,,Young's,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,1290.0,8964000061596,0,7,,young-s-chicken-spread-1ltr-pouch,"<h3 class=""list__product--title"">Product Highlights:</h3><ul class=""list__product--listings""><li>Contains deliciously prepared chicken chunks</li><li>Can be used as sandwich spread</li><li>Can be used as a filling for friend snacks</li><li>100% certified ","<p>Made with deliciously prepared chunks of halal chicken, Young’s Chicken Spread is the quick solution to all your untimely craving. There are so many ways to use this chicken spread as a delicious add on. You spread it on a slice or roll it in a paratha",/1/0/1098140-1.jpg,/1/0/1098140-2.jpg,2025-06-23 21:10:25,2026-07-08 21:10:23,0,0,Naheed Super Market,2024-03-26 05:42:40,2026-07-08 21:10:23,0,7,19,0,2026-07-08 12:56:11,2026-07-08 12:56:11
644,943,"Young's Mayo Red Chilli Sauce, 200ml",IC-1134736,,Young's,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,240.0,8964000061268,0,0,,young-s-mayo-red-chilli-sauce-200ml,"<h3 class=""list__product--title"">Product Highlights:</h3><ul class=""list__product--listings""><li>Small 200ml pack suitable for picnics</li><li>Can be used in burgers and sandwiches</li><li>Tastes delicious as fast food dip</li><li>Made from the finest ing",<p>Young’s makes another mouthwatering addition to its delicious range of mayonnaise with Young’s Mayo Red Chilli 200 ml. This flavored mayonnaise is the best way to enhance the taste of any sandwich or burger that is otherwise too bland for your liking. ,/1/1/1134736-1.jpg,/1/1/1134736-2.jpg,2024-06-13 13:59:00,,755,0,Naheed Super Market,2024-03-26 05:42:40,2026-07-08 21:10:23,0,0,0,0,,
645,944,Young's Mayo Garlic 200ml,IC-1008823,,Young's,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,235.0,8964000061305,0,0,,young-s-mayo-garlic-200ml,"<h3 class=""list__product--title"">Product Highlights:</h3><ul class=""list__product--listings""><li>Small 200ml pack for parties and events</li><li>The most popular members of Young’s mayo family</li><li>Can be used in a variety of dishes</li><li>Manufacture",<p>Why should one go for plain mayo when you can get garlic mayo. Young's Mayo Garlic 200ml is one of the most popular flavored mayo from Young’s. It is the most beloved choice for snack lovers and people who prefer their rolls and sandwiches to be juicie,/1/0/1008823-1.jpg,/1/0/1008823-2.jpg,2024-06-13 13:59:00,,755,0,Naheed Super Market,2024-03-26 05:42:40,2026-07-08 21:10:23,0,0,0,0,,
646,945,Young's Mayo Garlic 500ml,IC-1008824,,Young's,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,595.0,8964000061312,0,0,,young-s-mayo-garlic-500ml,"<h3 class=""list__product--title"">Product Highlights:</h3><ul class=""list__product--listings""><li>Easy to open pouch with a nozzle</li><li>The most beloved flavored mayo</li><li>Tastes delicious in burgers and rolls</li><li>Can be used as a dip</li><li>Doe","<p>Mayo garlic is the most preferred alternative for anyone who wants something slightly more flavorful than plain mayo. Made from the finest ingredients, Young’s Mayo Garlic 500 ml is the most popular flavored mayo in the Young’s range of mayonnaise. It ",/1/0/1008824-1.jpg,/1/0/1008824-2.jpg,2026-07-08 21:10:23,2026-07-01 16:00:11,0,0,Naheed Super Market,2024-03-26 05:42:40,2026-07-08 21:10:23,0,-1,3,0,2026-07-06 13:39:48,2026-07-06 13:39:48
647,946,"Young's Mayonnaise, 200ml Pouch",IC-1008830,,Young's,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,170.0,8964000061107,0,0,,young-s-mayonnaise-200ml-pouch,"<h3 class=""list__product--title"">Product Highlights:</h3><ul class=""list__product--listings""><li>Small 200 pouch with nozzle</li><li>Packaged to preserve freshness for days</li><li>Made from fresh and pure ingredients</li><li>Free of harmful additives</li","<p>Young’s Mayonnaise is the nation’s most beloved packaged mayo due to the high quality of product and packaging. Made from the finest ingredients and prepared under the highest manufacturing standards, Young Mayonnaise can add a new level or deliciousne",/1/0/1008830-rpl-1.jpg,"/1/0/1008830-1.jpg,/1/0/1008830-2.jpg",2026-07-09 11:00:10,2026-06-12 19:00:10,0,0,Naheed Super Market,2024-03-26 05:42:40,2026-07-09 11:00:10,0,-39,6,0,2026-07-06 14:04:30,2026-07-06 14:04:30
648,947,"Young's Mayonnaise, 500ml Pouch",IC-1009536,,Young's,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,365.0,8964000061114,0,14,,young-s-mayonnaise-500ml-pouch,"<h3 class=""list__product--title"">Product Highlights:</h3><ul class=""list__product--listings""><li>Easy-to-use 500 gm pouch of mayonnaise/li><li>Made from the finest quality ingredients</li><li>High-quality packaging to preserve the taste</li><li>Perfect si","<p>If you are a mayo lover, you know no one makes better mayonnaise than Young’s. Young’s Mayonnaise 500 gm pouch is a household essential for families across the countries. The product can be used in a variety of dishes ranging from salads to sandwiches.",/1/0/1009536-rpl-1.jpg,"/1/0/1009536-1.jpg,/1/0/1009536-2.jpg",2026-06-17 18:00:10,2026-07-09 11:00:10,0,0,Naheed Super Market,2024-03-26 05:42:41,2026-07-09 11:00:10,0,32,4,0,2026-07-08 23:05:49,2026-07-08 23:05:49
649,948,Young's Chicken Spread 500ml,IC-1009703,,Young's,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,800.0,8964000061510,0,0,,young-s-chicken-spread-500ml,"<ul class=""list__product--title"">Product Highlights:</h3><ul class=""list__product--listings""><li>500ml chicken spread pouch</li><li>Spread it over a bun, chapatti or bread</li><li>It is halaal</li><li>Contains chicken chunks and vegetable oil</li></ul>",<p>Want to have a healthy breakfast? Get the Young's Chicken Spread 500ml and spread it over a slice of bread to enjoy the yummiest sandwich ever. This chicken spread comes in a pouch which can hold 500ml of the product. It is a unique blend of freshly co,/1/0/1009703-1.jpg,/1/0/1009703-2.jpg,2026-07-08 21:10:23,2025-07-15 21:10:24,0,0,Naheed Super Market,2024-03-26 05:42:41,2026-07-08 21:10:23,0,0,0,0,,
650,949,Young's Chicken Spread 25ml,IC-1008903,,Young's,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,40.0,8964000061558,0,0,,young-s-chicken-spread-25ml,"<ul class=""list__product--title"">Product Highlights:</h3><ul class=""list__product--listings""><li>25ml sachet of chicken spread</li><li>Easy to carry around</li><li>Pocket friendly</li><li>It is halaal</li></ul>","<p>Be it lunch time or when you are travelling somewhere and can't take a glass bottle of chicken spread along with you, the Young's Chicken Spread 25ml comes in handy as it won't take much space in your bag and is lightweight. This 25ml of chicken spread",/1/0/1008903-1.jpg,/1/0/1008903-2.jpg,2024-06-13 13:59:00,,755,0,Naheed Super Market,2024-03-26 05:42:41,2026-07-08 21:10:23,0,0,0,0,,
651,950,Young's Mayo Dressing 2kg,IC-1075019,,Young's,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,690.0,8964000061909,0,8,,young-s-mayo-dressing-2kg,"<ul class=""list__product--title"">Product Highlights:</h3><ul class=""list__product--listings""><li>It is halaal</li><li>An ideal salad dressing</li><li>2kg mayo dressing pouch</li><li>Pouch has a cap on top</li></ul>","<p>If you are one of those people who love eating salads, then you really need to buy the Young's Mayo Dressing 2kg and enjoy the flavor of mayo with your freshly made salad. It is the perfect combination for sure. The mayo dressing comes in a 2kg pouch w",/1/0/1075019-1.jpg,/1/0/1075019-2.jpg,2026-06-09 13:00:10,2026-07-08 21:10:23,0,0,Naheed Super Market,2024-03-26 05:42:41,2026-07-08 21:10:23,0,9,-2,0,2026-07-09 06:47:34,2026-07-09 06:47:34
652,951,Young's Chicken Bar-B-Que Spread 200ml,IC-1126900,,Young's,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,320.0,8964000062609,0,0,,young-s-chicken-bar-b-que-spread-200ml,"<ul class=""list__product--title"">Product Highlights:</h3><ul class=""list__product--listings""><li>200ml spread pouch</li><li>Cap on top of pouch</li><li>Full of spicy flavor</li><li>It is halaal</li></ul>","<p>Craving to eat bar-b-que but don't have enough time to make some? No problem, we have got this covered for you. You can now enjoy the taste of chicken bar-b-que without having to do all the hard work. Simply buy the Young's Chicken Bar-B-Que Spread 200",/1/1/1126900-1.jpg,/1/1/1126900-2.jpg,2024-06-13 13:59:00,,755,0,Naheed Super Market,2024-03-26 05:42:41,2026-07-08 21:10:23,0,0,0,0,,
653,952,Young's Chicken Bar-B-Que Spread 500ml Pouch,IC-1126901,,Young's,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,750.0,8964000062616,0,27,,young-s-chicken-bar-b-que-spread-500ml-pouch,"<ul class=""list__product--title"">Product Highlights:</h3><ul class=""list__product--listings""><li>500ml spread pouch</li><li>Cap-lock protected</li><li>Contains halaal ingredients</li><li>Bar-b-que chicken flavored spread</li></ul>",<p>You can now enjoy the taste of a spicy bar-b-que chicken sandwich or paratha roll without having to do all the extra hard work. Buy the Young's Chicken Bar-B-Que Spread 500ml Pouch and save yourself some time and effort. You can simply spread it on a s,/1/1/1126901-1.jpg,/1/1/1126901-2.jpg,2025-11-10 21:10:25,2026-07-09 09:25:01,0,0,Naheed Super Market,2024-03-26 05:42:41,2026-07-09 09:25:01,0,28,51,0,2026-07-08 10:03:23,2026-07-08 10:03:23
654,953,Young's Mayonnaise Creamy & Salted 500gm Pouch,IC-1131763,,Young's,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,365.0,8964000061435,0,7,,young-s-mayonnaise-creamy-salted-500gm-pouch,"<ul class=""list__product--title"">Product Highlights:</h3><ul class=""list__product--listings""><li>500gm pouch</li><li>Has a mild saltish taste</li><li>It has a creamy texture</li><li>Contains water, vegetable oil, sugar and eggs</li></ul>","<p>Want to eat something yummy during your lunch time? Buy the Young's Mayonnaise Creamy & Salted 500gm Pouch to make the most delicious sandwiches, burgers, paratha rolls and shawarmas. You can easily spread it on breads, buns, parathas, etc as it has a ",/1/1/1131763-1.jpg,/1/1/1131763-2.jpg,2026-06-18 04:00:11,2026-07-09 09:00:12,0,0,Naheed Super Market,2024-03-26 05:42:41,2026-07-09 09:00:12,0,13,19,0,2026-07-08 15:20:17,2026-07-08 15:20:17
655,954,Young's Chicken Spread 300ml,IC-1010644,,Young's,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,510.0,8964000061503,0,0,,young-s-chicken-spread-300ml,"<ul class=""list__product--title"">Product Highlights:</h3><ul class=""list__product--listings""><li>300ml glass jar</li><li>Air tight sealed glass jar</li><li>Halaal chicken spread</li><li>Blend of chicken chunks and vegetable oil</li></ul>","<p>Everyone wants to have a delicious and healthy breakfast. You can now get the Young's Chicken Spread 300ml to make your morning's perfect. Spread it over a slice of bread, bun or chapatti and you are good to go. This halaal Young's chicken spread comes",/1/0/1010644-1.jpg,/1/0/1010644-2.jpg,2026-07-08 21:10:23,2026-01-03 21:10:25,0,0,Naheed Super Market,2024-03-26 05:42:41,2026-07-08 21:10:23,0,0,2,0,2026-05-20 12:42:18,2026-05-20 12:42:18
656,955,"Young's Mayonnaise, 1000ml Pouch",IC-1010693,,Young's,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,665.0,8964000061121,0,0,,young-s-mayonnaise-1-liter-pouch,"<ul class=""list__product--title"">Product Highlights:</h3><ul class=""list__product--listings""><li>Halaal mayonnaise dressing<li><li>1kg mayonnaise pouch</li><li>An ideal food dressing</li><li>Cap attached with pouch</li></ul>","<p>If you are one of those people who love eating snacks with mayonnaise, then you really need to buy the Young's Mayonnaise 1kg Pouch as you will be provided with a great amount of product which won't run out quickly. The pouch comes along with a cap tha",/a/-/a-1_10_3.jpg,"/a/-/a-3_5_7.jpg,/a/-/a-2_5_7.jpg",2026-07-09 09:00:12,2026-07-08 16:00:12,0,0,Naheed Super Market,2024-03-26 05:42:41,2026-07-09 09:00:12,0,14,7,0,2026-07-07 18:10:48,2026-07-07 18:10:48
657,956,Young's Mayonnaise 946ml,IC-1010694,,Young's,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,390.0,8964000061039,0,0,,young-s-mayonnaise-946ml,"<ul class=""list__product--title"">Product Highlights:</h3><ul class=""list__product--listings""><li>It is halaal</li><li>946ml glass bottle</li><li>Air tight sealed glass bottle</li><li>Enhances the flavor of food items</li></ul>","<p>Want to make sure that the food you are serving has an amazing taste? Serve it with a good amount of Young's Mayonnaise 946ml and you are good to go. The Young's mayonnaise is the perfect blend of vegetable oil, eggs and other high quality ingredients ",/1/0/1010694-1.jpg,/1/0/1010694-2.jpg,2024-06-13 13:59:00,,755,0,Naheed Super Market,2024-03-26 05:42:41,2026-07-08 21:10:23,0,0,0,0,,
658,957,Young's Chicken Spread 946ml,IC-1010696,,Young's,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,645.0,8964000061527,0,0,,young-s-chicken-spread-946ml,"<ul class=""list__product--title"">Product Highlights:</h3><ul class=""list__product--listings""><li>946ml glass jar</li><li>It is halaal</li><li>Perfect for breakfast, lunch time and picnics</li><li>Air tight sealed glass jar</li></ul>","<p>Going to the mall for this month's grocery shopping? Don't forget to buy the Young's Chicken Spread 946ml if you have a big family who loves to have a tasty and healthy breakfast every morning. You can easily spread it over a slice of bread, chapatti o",/1/0/1010696-1.jpg,/1/0/1010696-2.jpg,2024-06-13 13:59:00,,755,0,Naheed Super Market,2024-03-26 05:42:41,2026-07-08 21:10:23,0,0,0,0,,
659,958,Young's Chicken Spread 200ml,IC-1007999,,Young's,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,310.0,8964000061534,0,0,,young-s-chicken-spread-200ml,"<ul class=""list__product--title"">Product Highlights:</h3><ul class=""list__product--listings""><li>200ml chicken spread pouch</li><li>It contains halaal ingredients</li><li>Pouch comes along with a cap</li><li>Perfect to spread on bread, bun or chapatti</li","<p>Everybody enjoys a nicely made and delicious breakfast. So, if you are going to for grocery shopping don't forget to pick up the Young's Chicken Spread 200ml pouch. You can spread it over a slice of bread, a bun or even a chapatti and have the most ama",/1/0/1007999-1.jpg,/1/0/1007999-2.jpg,2026-07-08 21:10:23,2026-07-02 21:10:23,0,0,Naheed Super Market,2024-03-26 05:42:41,2026-07-08 21:10:23,0,-4,24,0,2026-07-08 15:12:10,2026-07-08 15:12:10
660,959,Young's Mayonnaise 300ml,IC-1009976,,Young's,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,315.0,8964000061015,0,0,,young-s-mayonnaise-300ml,"<ul class=""list__product--title"">Product Highlights:</h3><ul class=""list__product--listings""><li>It is halaal</li><li>An idea dressing<li><li>300ml mayonnaise glass bottle</li><li>Contains vegetable oil and eggs</li></ul>","<p>Everything tastes delicious when you serve it with mayonnaise. Mayonnaise is an ideal dressing for sure as it goes along with a variety of food items such as salads, burgers, sandwiches and other continental or traditionals foods. It just goes along wi",/1/0/1009976-1.jpg,/1/0/1009976-2.jpg,2024-06-13 13:59:00,,755,0,Naheed Super Market,2024-03-26 05:42:41,2026-07-08 21:10:23,0,0,0,0,,
812,1111,American Kitchen Whole Jalapeno Peppers 453gm,IC-1149736,,American Kitchen,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,375.0,040232825002,0,0,,american-kitchen-whole-jalapeno-peppers-453gm,,,/1/1/1149736-1.jpg,/1/1/1149736-2.jpg,2024-06-13 13:59:05,,755,0,Naheed Super Market,2024-03-26 05:42:44,2026-07-08 21:10:27,0,0,0,0,,
813,1112,American Kitchen Nacho Sliced Jalapeno Peppers 453gm,IC-1149735,,American Kitchen,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,465.0,040232825019,0,0,,american-kitchen-nacho-sliced-jalapeno-peppers-453gm,,,/1/1/1149735-1.jpg,/1/1/1149735-2.jpg,2024-06-13 13:59:05,,755,0,Naheed Super Market,2024-03-26 05:42:44,2026-07-08 21:10:27,0,0,0,0,,
814,1113,American Kitchen Apple Cider Vinegar 473ml,IC-1138477,,American Kitchen,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,235.0,040232825057,0,0,,american-kitchen-apple-cider-vinegar-473ml,,,/1/1/1138477-1.jpg,/1/1/1138477-2.jpg,2024-06-13 13:59:05,,755,0,Naheed Super Market,2024-03-26 05:42:44,2026-07-08 21:10:27,0,0,0,0,,
815,1114,American Kitchen Apple Cider Vinegar 946ml,IC-1151084,,American Kitchen,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,325.0,040232825064,0,0,,american-kitchen-apple-cider-vinegar-946ml,,,/1/1/1151084-1.jpg,/1/1/1151084-2.jpg,2024-06-13 13:59:05,,755,0,Naheed Super Market,2024-03-26 05:42:44,2026-07-08 21:10:27,0,0,0,0,,
821,1120,American Kitchen Original BBQ Sauce 510gm,IC-1152068,,American Kitchen,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,630.0,040232825286,0,0,,american-kitchen-original-bbq-sauce-510gm,,,/1/1/1152068-1.jpg,/1/1/1152068-2.jpg,2024-06-13 13:59:05,,755,0,Naheed Super Market,2024-03-26 05:42:44,2026-07-08 21:10:27,0,0,0,0,,
825,1124,American Kitchen Worcestershire Sauce 296ml,IC-1149733,,American Kitchen,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,480.0,040232825804,0,0,,american-kitchen-worcestershire-sauce-296ml,,,/1/1/1149733-1.jpg,/1/1/1149733-2.jpg,2024-06-13 13:59:05,,755,0,Naheed Super Market,2024-03-26 05:42:44,2026-07-08 21:10:27,0,0,0,0,,
826,1125,American Kitchen Steak Sauce 296ml,IC-1149734,,American Kitchen,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,375.0,040232825811,0,0,,american-kitchen-steak-sauce-296ml,,,/1/1/1149734-1.jpg,/1/1/1149734-2.jpg,2024-06-13 13:59:05,,755,0,Naheed Super Market,2024-03-26 05:42:44,2026-07-08 21:10:27,0,0,0,0,,
827,1126,American Kitchen Baked Beans 400gm--,IC-1152533,,American Kitchen,Groceries & Pets,93,,Groceries & Pets,Groceries & Pets > Food Staples > Canned & Jarred Food,205.0,040232922015,0,0,,american-kitchen-baked-beans-400gm,,,/1/1/1152533-1.jpg,/1/1/1152533-2.jpg,2024-06-13 13:59:05,,755,0,Naheed Super Market,2024-03-26 05:42:44,2026-07-08 21:10:27,0,0,0,0,,
828,1127,American Kitchen Chick Peas 400gm,IC-1152534,,American Kitchen,Groceries & Pets,93,,Groceries & Pets,Groceries & Pets > Food Staples > Canned & Jarred Food,235.0,040232922022,0,0,,american-kitchen-chick-peas-400gm,,,/1/1/1152534-1.jpg,/1/1/1152534-2.jpg,2024-06-13 13:59:06,,755,0,Naheed Super Market,2024-03-26 05:42:44,2026-07-08 21:10:27,0,0,0,0,,
829,1128,American Kitchen Red Kidney Beans 400gm,IC-1027176,,American Kitchen,Groceries & Pets,93,,Groceries & Pets,Groceries & Pets > Food Staples > Canned & Jarred Food,240.0,040232922053,0,0,,american-kitchen-red-kidney-beans-400gm,,,/1/0/1027176-1.jpg,/1/0/1027176-2.jpg,2024-06-13 13:59:06,,755,0,Naheed Super Market,2024-03-26 05:42:45,2026-07-08 21:10:27,0,0,0,0,,
830,1129,American Kitchen Sweet Corn 410gm,IC-1140222,,American Kitchen,Groceries & Pets,93,,Groceries & Pets,Groceries & Pets > Food Staples > Canned & Jarred Food,245.0,040232922176,0,0,,american-kitchen-sweet-corn-410gm,,,/1/1/1140222-1.jpg,/1/1/1140222-2.jpg,2024-06-13 13:59:06,,755,0,Naheed Super Market,2024-03-26 05:42:45,2026-07-08 21:10:27,0,0,0,0,,
831,1130,American Kitchen Pizza Sauce 397gm,IC-1144240,,American Kitchen,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,435.0,040232922183,0,0,,american-kitchen-pizza-sauce-397gm,,,/1/1/1144240-1.jpg,/1/1/1144240-2.jpg,2024-06-13 13:59:06,,755,0,Naheed Super Market,2024-03-26 05:42:45,2026-07-08 21:10:27,0,0,0,0,,
832,1131,Ahmed Mango Pickle 330gm,IC-1000326,,Ahmed,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,204.0,054529001017,0,0,,ahmed-mango-pickle-330gm,,,/1/0/1000326-1.jpg,/1/0/1000326-2.jpg,2024-06-13 13:59:06,,755,0,Naheed Super Market,2024-03-26 05:42:45,2026-07-08 21:10:27,0,-1,0,0,,
833,1132,Ahmed Mixed Pickle 330gm,IC-1000327,,Ahmed,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,204.0,054529001024,0,0,,ahmed-mixed-pickle-330gm,,,/1/0/1000327-1.jpg,/1/0/1000327-2.jpg,2024-06-13 13:59:06,,755,0,Naheed Super Market,2024-03-26 05:42:45,2026-07-08 21:10:27,0,0,0,0,,
834,1133,Ahmed Mixed Pickle Hyderabadi 320gm,IC-1036966,,Ahmed,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,209.0,054529002045,0,0,,ahmed-mixed-pickle-hyderabadi-320gm,,,/1/0/1036966-1.jpg,/1/0/1036966-2.jpg,2024-06-13 13:59:06,,755,0,Naheed Super Market,2024-03-26 05:42:45,2026-07-08 21:10:27,0,-1,0,0,,
835,1134,Ahmed Mango Chutney 400gm,IC-1009214,,Ahmed,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,275.0,054529004018,0,0,,ahmed-mango-chutney-400gm,,,/1/0/1009214-1.jpg,/1/0/1009214-2.jpg,2024-06-13 13:59:06,,755,0,Naheed Super Market,2024-03-26 05:42:45,2026-07-08 21:10:27,0,0,0,0,,
836,1135,Ahmed Plum Chutney 400gm,IC-1000328,,Ahmed,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,335.0,054529004117,0,0,,ahmed-plum-chutney-400gm,,,/1/0/1000328-1.jpg,/1/0/1000328-2.jpg,2024-06-13 13:59:06,,755,0,Naheed Super Market,2024-03-26 05:42:45,2026-07-08 21:10:27,0,0,0,0,,
837,1136,Ahmed Amla In Sugar Syrup Preserve 450gm,IC-1009968,,Ahmed,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,325.0,054529506741,0,0,,ahmed-amla-in-sugar-syrup-preserve-450gm,,,/1/0/1009968-1.jpg,/1/0/1009968-2.jpg,2024-06-13 13:59:06,,755,0,Naheed Super Market,2024-03-26 05:42:45,2026-07-08 21:10:27,0,0,0,0,,
838,1137,Ahmed Hurda In Sugar Syrup Preserve 450gm,IC-1000330,,Ahmed,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,325.0,054529506765,0,0,,ahmed-hurda-in-sugar-syrup-preserve-450gm,,,/1/0/1000330-1.jpg,/1/0/1000330-2.jpg,2024-06-13 13:59:06,,755,0,Naheed Super Market,2024-03-26 05:42:45,2026-07-08 21:10:27,0,0,0,0,,
839,1138,Ahmed Apple In Sugar Syrup Preserve 450gm,IC-1009970,,Ahmed,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,325.0,054529506789,0,0,,ahmed-apple-in-sugar-syrup-preserve-450gm,,,/1/0/1009970-1.jpg,/1/0/1009970-2.jpg,2024-06-13 13:59:06,,755,0,Naheed Super Market,2024-03-26 05:42:45,2026-07-08 21:10:27,0,0,0,0,,
841,1140,Ahmed Carrot In Sugar Syrup 450gm,IC-1071111,,Ahmed,Groceries & Pets,73,,Groceries & Pets,Groceries & Pets > Food Staples > Sauces & Pickles,325.0,054529507779,0,0,,ahmed-carrot-in-sugar-syrup-450gm,,,/1/0/1071111-1.jpg,/1/0/1071111-2.jpg,2026-07-08 21:10:27,2024-06-13 13:59:06,0,0,Naheed Super Market,2024-03-26 05:42:45,2026-07-08 21:10:27,0,0,0,0,,
939,1238,Edgell Butter Beans 400gm,IC-1144458,,Edgell,Groceries & Pets,93,,Groceries & Pets,Groceries & Pets > Food Staples > Canned & Jarred Food,220.0,9310082429974,0,0,,edgell-butter-beans-400gm,"<h3 class=""list__product--title"">Product Highlights:</h3><ul class=""list__product--listings""><li>The ideal snack item to make your meals fun and nutritious.</li><li>When added in soup, salad, or mash, they add to the deliciousness and nutritional value.</","<p>The Edgell Butter Beans 400 gm serve as the perfect add-ons to make your creamy mash or soup or even salad extra delightful. With a soft texture and delicious taste, they make for a mouthwatering and appetizing meal. Given the low fat and high fiber co",/1/1/1144458-1.jpg,/1/1/1144458-2.jpg,2024-06-13 13:59:09,,755,0,Naheed Super Market,2024-03-26 05:42:47,2026-07-08 21:10:30,0,0,0,0,,
